response_time,availability,throughput,successability,reliability,compliance,best_practices,latency,documentation,service_name,wsdl_address,service_classification,service_class_name
43.0,72,15.2,72,73,78,84,4.5,5,XarayaSoap,http://aber.com.mk/ws.php?wsdl,3,Silver
200.0,91,30.0,97,80,100,87,12.0,6,SerClsWSPasarelaPINPADService,http://sas-d.sermepa.es/TPV_PC/wsdl/SerClsWSPasarelaPINPAD.wsdl,1,Platinum
406.0,86,3.0,95,73,100,84,47.0,11,fpennyService,http://www.ebi.ac.uk/soaplab/emboss4/services/phylogeny_discrete_characters.fpenny.derived?wsdl,2,Gold
236.0,83,17.2,84,89,78,93,7.0,8,codeService,http://revivalproject.pymesoft.net/soap/wsdl.asp,2,Gold
349.8,92,1.4,97,67,100,82,39.4,6,vrnasuboptService,http://www.ebi.ac.uk/soaplab/emboss4/services/nucleic_rna_folding.vrnasubopt.derived?wsdl,3,Silver
664.0,83,13.6,84,83,89,91,53.0,7,VersionService,http://passport.sme.gov.cn/passport/services/Version?wsdl,2,Gold
294.5,87,14.5,95,73,89,62,66.0,39,IT_x0040_Service_x0020_Webservices,http://www.itatservice.de/itatservice/itatservice9.asmx?WSDL,3,Silver
240.5,72,8.6,72,78,89,89,117.0,10,LottoDrawings,http://lottoexchange.net/LottoDrawings.php?wsdl,3,Silver
1255.12,97,2.2,97,60,78,74,523.88,10,pbx,http://www.innovaphone.de/wsdl/pbx.wsdl,4,Bronze
198.0,97,1.0,99,73,100,84,8.0,31,seqretService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/seqret.wsdl,2,Gold
289.0,86,0.4,87,80,100,87,1.0,2,DatabindingPatterns,http://www.w3.org/2002/ws/databinding/edcopy/testsuite/documents/names/names.wsdl,2,Gold
102.5,89,3.1,96,80,78,87,47.5,88,ccydemo,http://webcontinuum.net/webservices/ccydemo.wsdl,1,Platinum
134.07,84,12.2,85,60,89,69,8.21,4,DiscoveryService,http://superglue.badc.rl.ac.uk/exist/services/Discovery?wsdl,4,Bronze
261.6,91,1.1,97,73,100,84,5.4,38,newseqService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/newseq.wsdl,2,Gold
126.0,99,2.4,100,73,78,84,2.0,94,EmailVerify,http://www.strikeiron.com/WebServices/emailverify.asmx?WSDL,1,Platinum
356.75,56,7.5,56,83,89,91,8.75,36,SRS,http://xml.nig.ac.jp/wsdl/SRS.wsdl,3,Silver
193.33,94,4.3,98,83,89,91,123.22,11,ClusterfastaService,http://www.vbi.vt.edu/~pathport/services/wsdls/clusterfasta.wsdl,2,Gold
191.83,73,3.6,74,73,89,84,2.66,62,ServicioVisualizacion,http://www.geoservicios.com/V1.0/sv/sv.asmx?wsdl,2,Gold
113.33,91,5.7,97,73,100,84,45.66,3,ePrecis,http://www.eprecis.com/eprecis.asmx?wsdl,2,Gold
124.67,100,6.9,100,73,78,84,11.0,6,GoogleSearchService,http://www.mqp.wpi.edu/led/phpwiki/GoogleSearch.wsdl,2,Gold
277.35,86,6.3,86,53,89,66,79.26,11,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/edit.newseq?wsdl,4,Bronze
234.2,94,2.6,98,73,100,84,5.6,38,geeceeService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/geecee.wsdl,1,Platinum
1567.09,73,0.2,74,53,89,66,396.54,3,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/alignment_multiple.showalign?wsdl,4,Bronze
70.86,42,7.6,43,78,89,89,3.43,6,WMLS,http://www.witsml.org/api/130/WMLS.WSDL,4,Bronze
213.4,98,4.0,99,73,100,84,6.0,38,whichdbService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/whichdb.wsdl,1,Platinum
126.0,83,31.4,84,83,89,91,3.0,67,XEMBLService,http://www.ebi.ac.uk/xembl/XEMBL.wsdl,1,Platinum
783.0,63,4.6,64,73,89,75,76.33,38,IDEC_GeoServeis,http://www.geoportal-idec.net/gestor/webservices/idec_ws.wsdl,4,Bronze
69.0,83,23.4,84,78,89,89,2.0,6,SecureLogin,http://www.vapoultrygrowers.com/VPGC-Web/Global/SecureLogin.asmx?WSDL,2,Gold
122.0,90,3.9,97,73,78,80,1.0,94,UPSRates,http://mackeybros.com/WebServices/UPSRates.asmx?wsdl,1,Platinum
79.0,84,7.1,84,60,89,69,15.0,10,Current Homeland Security Threat Level,http://www.boyzoid.com/threat.cfc?wsdl,4,Bronze
189.57,43,3.0,44,73,89,75,6.0,1,kSMSSoap,http://ksms.webservice.keyteq.no/ksms.php?wsdl,4,Bronze
231.2,95,1.2,98,73,100,84,10.2,34,marscanService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/marscan.wsdl,2,Gold
121.2,55,1.0,55,50,78,66,5.0,93,Service,http://www.csoft.co.uk/dtd/sendsms3.wsdl,4,Bronze
293.8,93,12.9,98,73,100,84,8.0,38,stretcherService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/stretcher.wsdl,1,Platinum
423.17,86,6.2,95,60,78,74,141.95,96,XigniteRealTime,http://xignite10.xignite.com/xRealTime.asmx?wsdl,2,Gold
346.5,86,16.9,86,73,89,84,270.0,93,LocalTime,http://www.ripedev.com/webservices/LocalTime.asmx?WSDL,1,Platinum
1235.0,88,3.6,96,42,89,62,10.17,10,LeagueService,http://www.swissunihockey.ch/weblounge/repository/Verband/SUHV/league.wsdl,4,Bronze
240.3,56,1.3,57,60,78,79,8.5,9,ILohn2004service,http://www.newcomer.de/WebServices/Lohn.dll/wsdl/ILohn2004,4,Bronze
1015.0,83,1.3,84,73,89,75,4.0,7,SOAPService,http://www.bioinfo.tsinghua.edu.cn/~tigerchen/SubLoc.wsdl,4,Bronze
331.0,87,20.4,95,73,100,80,46.0,7,DownloadService,http://www.samsung.com/ph/support/WcmsService/DownloadService.asmx?WSDL,2,Gold
213.0,85,1.8,95,73,100,84,8.2,40,oddcompService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/oddcomp.wsdl,2,Gold
163.0,83,20.4,84,73,78,84,5.0,10,eFetchService,http://www.ncbi.nlm.nih.gov/entrez/eutils/soap/v1.0/efetch.wsdl,2,Gold
317.0,93,12.1,98,73,100,84,10.6,36,supermatcherService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/supermatcher.wsdl,1,Platinum
114.33,85,16.2,95,73,100,84,13.0,39,RandomService,http://dotnet.borland.com/random/randomizer.asmx?wsdl,1,Platinum
111.0,87,27.4,95,58,89,80,2.0,11,Compound2,http://mssoapinterop.org/stkv3/wsdl/Compound2.wsdl,2,Gold
173.0,67,0.5,68,73,100,80,1.67,92,MESAClaimsService,http://ipip.europeadeseguros.com/wsdl,2,Gold
207.0,86,13.5,86,73,89,84,78.5,5,XmlHttpCheck,http://images.loopnet.com/xNet/MainSite/WebServices/XmlHttpUtility/XmlHttpCheck.asmx?WSDL,2,Gold
59.58,77,8.8,78,67,100,77,3.95,3,AWSECommerceService,http://webservices.amazon.com/AWSECommerceService/2005-03-23/US/AWSECommerceService.wsdl,3,Silver
231.6,96,14.0,99,73,100,84,10.6,42,est2genomeService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/est2genome.wsdl,1,Platinum
110.0,83,24.0,84,73,89,84,3.0,5,Import1,http://www.mssoapinterop.org/asmx/WSDL/import1.wsdl,2,Gold
514.5,86,1.4,95,73,78,62,15.0,36,bidlistconnection_web_services,http://www.bidlistconnection.com/blcws2.asmx?wsdl,3,Silver
4480.8,52,1.0,53,50,78,66,1652.4,8,LocalSearchSrvService,http://freemosp.51ditu.com/wsdl/LocalSearchSrv.wsdl,4,Bronze
112.0,83,37.7,84,73,78,75,1.0,3,WarrantyClaimWebService,http://www.walkermowers.com/ws/opei/WarrantyClaimService2.wsdl,2,Gold
253.2,88,2.7,96,73,100,80,45.8,3,domainresoService,http://www.ebi.ac.uk/soaplab/emboss4/services/protein_3d_structure.domainreso.derived?wsdl,3,Silver
146.0,63,10.5,63,73,78,75,5.67,5,Footprinting,http://www.bioinf.med.uni-goettingen.de/fileadmin/upload/webservices/footprintingWS.wsdl,4,Bronze
108.5,100,1.1,100,73,78,80,1.5,87,DOTSAddressPlus,http://trial.serviceobjects.com/ap/AddressPlus.asmx?wsdl,1,Platinum
222.0,90,10.2,97,73,100,84,23.67,12,HDSaldo,http://www.component-software.at/HDSaldoWebService/HDSaldo.asmx?WSDL,2,Gold
154.0,86,5.6,86,73,67,84,113.0,34,PostcodeService,http://ssw.com.au/PostcodeWebService/PostcodeService.asmx?wsdl,3,Silver
195.0,94,9.5,94,73,78,62,60.64,8,SkyNodeWS,http://skyservice.pha.jhu.edu/SkyNode/TWOMASS/SkyNodeWS.asmx?WSDL,3,Silver
628.0,90,20.2,97,73,100,84,17.0,5,engtoarabic,http://www.closerfar.com/engtoarabic.asmx?WSDL,2,Gold
127.5,78,8.4,78,73,89,80,6.5,65,SudokuSolverWS,http://www.heroicsalmonleap.net/SudokuSolver/SudokuSolverWS.asmx?wsdl,2,Gold
298.0,99,10.3,100,83,89,91,20.0,8,FloodService,http://soap.floodcert.com/wsdl/Flood_wsdl_v1_0_2.wsdl,1,Platinum
135.0,97,7.5,99,73,78,84,9.0,10,GoogleSearchService,http://telugu.sarovar.org/wiki/GoogleSearch.wsdl,2,Gold
146.08,57,10.2,59,53,89,71,52.93,88,MessageGroupService,http://www.fmnsoft.com/MessageGroupService.asmx?wsdl,3,Silver
108.67,87,4.8,95,73,100,84,24.84,12,Fax,http://ws.acrosscommunications.com/Fax.asmx?WSDL,2,Gold
174.5,72,13.3,72,83,89,91,3.5,96,B2BXMLOrders,http://b2bserver.acdsystems.com/b2bxmlorders.asmx?WSDL,1,Platinum
221.2,92,14.2,97,73,100,84,9.2,38,textsearchService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/textsearch.wsdl,1,Platinum
1471.92,61,2.1,62,73,67,80,725.67,96,TextToImage,http://teachatechie.com/GJTTVBWebServices/TextToImage.asmx?wsdl,4,Bronze
250.4,93,2.0,98,50,100,72,45.4,6,pepnetService,http://www.ebi.ac.uk/soaplab/emboss4/services/display.pepnet.derived?wsdl,4,Bronze
515.2,86,9.2,95,73,100,84,8.8,37,showalignService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/showalign.wsdl,1,Platinum
267.0,98,9.5,100,80,78,65,2.0,3,politicalareareport,http://citizenatlas.dc.gov/webservices/politicalareareport.asmx?wsdl,3,Silver
64.96,18,4.3,18,60,78,79,5.15,1,AmazonSearchService,http://homes.dsi.unimi.it/~santini/FTP/dida/iapp/20032004/datacentric/dtd/AmazonWebServices.wsdl,4,Bronze
770.6,98,1.0,98,60,100,72,254.5,11,eBayAPIInterfaceService,http://developer.ebay.com/webservices/427/ebaySvc.wsdl,3,Silver
315.85,90,9.9,97,72,89,86,1.65,4,IClientDataservice,http://qc.borland.com/coBugCGI.EXE/wsdl/IClientData,2,Gold
539.72,23,4.0,24,60,78,83,146.94,10,IXMLWSservice,http://ccs.fax.de/xmlws3.exe/wsdl/IXMLWS,4,Bronze
113.2,51,5.5,51,73,78,84,4.0,56,XMethodsQuery,http://hungmaow.org/files/query.wsdl,3,Silver
197.0,88,3.7,96,60,100,79,63.0,61,PhoneInteligence2,http://ws.strikeiron.com/DesertSoft/phoneintel?WSDL,2,Gold
135.0,83,20.6,84,67,89,72,21.0,9,echoService,http://www.autowatch.us/ext/echo.cfc?wsdl,3,Silver
335.3,85,2.4,86,53,89,66,100.3,11,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/phylogeny_molecular_sequence.frestboot?wsdl,4,Bronze
179.5,94,10.5,98,73,89,62,1.25,9,Servicio_medio_ambiente,http://eriste.aragob.es/WebServiceMedioAmbiente/MedioAmbiente.asmx?WSDL,3,Silver
188.56,91,11.5,97,73,78,80,21.12,94,TVCaboEPG,http://webservices.tvcabo.pt/epg/epg.asmx?wsdl,1,Platinum
428.0,74,1.4,75,73,78,84,11.83,97,OfficeResearch,http://www.gama-system.com/webservices/officeresearch.asmx?wsdl,2,Gold
64.64,32,9.2,32,67,89,77,30.0,3,merchant-interface-mime,http://www.partsexpress.com/amazon.wsdl,4,Bronze
289.5,70,7.5,70,73,78,80,110.25,36,Users,http://api.legiomedia.com/Users.asmx?WSDL,3,Silver
414.0,86,10.5,86,73,89,84,74.5,4,ClientInformation,http://services.ezcomm.co.za/ClientInformation.asmx?WSDL,3,Silver
182.0,100,29.2,100,80,100,87,1.0,31,Securlogin,http://195.68.94.163:8001/WS_SecurLogin.asmx?WSDL,1,Platinum
321.4,88,2.8,96,73,100,84,38.4,7,seealsoService,http://www.ebi.ac.uk/soaplab/emboss4/services/display.seealso.derived?wsdl,2,Gold
114.5,95,14.2,99,67,78,77,0.6,93,XigniteNews,http://xignite.com/xNews.asmx?wsdl,1,Platinum
274.52,86,4.3,86,53,89,66,87.3,11,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/edit.seqretsplit?wsdl,4,Bronze
255.4,94,2.3,98,67,100,82,40.0,10,sigcleaveService,http://www.ebi.ac.uk/soaplab/emboss4/services/protein_motifs.sigcleave.derived?wsdl,2,Gold
1084.5,85,7.3,95,58,100,57,6.5,5,TWS-DR,http://www.trustedwebservices.org/trustedx/downloads/SignatureVerify.wsdl,4,Bronze
175.75,78,10.8,78,73,89,80,79.75,24,CustomerService,http://asyncpostback.com/CustomerService.asmx?WSDL,3,Silver
107.33,63,15.1,63,73,100,84,4.0,2,wsaTestService,"http://fisheye5.cenqua.com/viewrep/~raw,r=1.2/jax-wsa-sources/jaxwsa-ri/test/src/w3c/s11/etc/wsaTestService.wsdl",3,Silver
713.2,99,7.9,100,58,100,75,15.8,39,abiviewService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/abiview.wsdl,2,Gold
2779.5,28,1.5,28,60,89,69,1.38,11,CatalogService,http://athena.jamdat.com/axis/services/catalog?wsdl,4,Bronze
149.5,94,13.3,98,73,100,80,4.0,9,LeftNeighboursService,http://wortschatz.uni-leipzig.de/axis/services/LeftNeighbours?wsdl,2,Gold
109.0,93,29.9,98,83,89,91,3.0,4,EmptySA,http://www.whitemesa.com/r3/emptysa.wsdl,1,Platinum
114.58,95,13.3,99,67,89,82,32.45,92,A.D.A.M._x002C__x0020_Inc._x0020_-_x0020_Content_x0020_Service,http://ws.adam.com/ContentService.asmx?WSDL,1,Platinum
481.9,94,2.1,94,67,67,84,6.7,89,NetworkNode,http://exchangenetwork.net/schema/v1.0/node.wsdl,2,Gold
316.3,84,2.0,85,53,89,66,120.13,12,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/alignment_local.wordmatch?wsdl,4,Bronze
244.2,85,2.2,95,67,100,82,30.4,12,sigscanService,http://www.ebi.ac.uk/soaplab/emboss4/services/protein_3d_structure.sigscan.derived?wsdl,3,Silver
161.5,34,2.0,35,67,67,82,21.64,12,interopLab,http://soap.4s4c.com/ilab2/ilab.wsdl,4,Bronze
106.75,86,1.3,95,80,78,87,1.25,96,SailboatCalcsWS,http://pooh.poly.asu.edu/cst556-sailboatcalcsws/SailboatCalcsWS.asmx?wsdl,1,Platinum
401.14,43,4.1,43,83,89,91,9.57,35,DDBJ,http://xml.nig.ac.jp/wsdl/DDBJ.wsdl,3,Silver
332.25,78,5.9,78,73,89,88,140.25,92,OECD.Stat_x0020_SDMX_x0020_web_x0020_service,http://stats.oecd.org/OECDStatWS_SDMX/SDMX.asmx?WSDL,1,Platinum
199.0,96,13.5,99,73,100,84,36.0,86,LetterSoup,http://www.regomnet.de/lettersoup.asmx?WSDL,1,Platinum
86.5,57,1.5,58,67,78,72,1.25,12,com.starwood.corona.apps.wdc.AirKiosk,http://sutra110.airkiosk.com/AirKiosk.wsdl,4,Bronze
133.75,89,3.4,96,60,100,74,33.75,34,MobileTextMessaging,http://ws.strikeiron.com/mobiletext_2_5?WSDL,3,Silver
180.59,95,11.8,98,67,78,82,35.71,64,erez3,http://library.barebilligst.dk/erez3/erez?cmd=expand&vtl=soap/erez3.wsdl,1,Platinum
236.2,98,1.1,100,73,100,84,7.2,41,equicktandemService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/equicktandem.wsdl,1,Platinum
169.0,83,18.9,84,80,78,87,4.0,11,SearchCuroCustomerService,http://int2npp.post.ch/EPPWS-web-services/wsdl/EPPWSint.wsdl,2,Gold
277.6,93,2.3,98,50,100,72,44.4,2,pepwindowService,http://www.ebi.ac.uk/soaplab/emboss4/services/protein_composition.pepwindow.derived?wsdl,4,Bronze
104.0,92,17.1,97,73,100,80,30.67,4,EditService,http://www.xamlshare.com/editservice.asmx?wsdl,2,Gold
404.5,99,3.4,100,73,89,62,37.0,2,StateInfoSrv,http://offerings.nic.in/finalcomponent/stateinfosrv.asmx?WSDL,3,Silver
538.0,98,14.5,99,73,78,84,55.0,4,BNPrice,http://www.abundanttech.com/webservices/bnprice/bnprice.wsdl,2,Gold
3321.4,89,1.4,96,73,78,80,2.6,96,USDAData,http://www.strikeiron.com/webservices/usdadata.asmx?wsdl,3,Silver
223.6,100,0.7,100,73,100,84,6.0,37,skipseqService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/skipseq.wsdl,1,Platinum
221.4,91,2.6,97,73,100,80,43.2,5,hetparseService,http://www.ebi.ac.uk/soaplab/emboss4/services/utils_database_creation.hetparse.derived?wsdl,2,Gold
648.0,92,0.6,97,73,78,84,3.0,34,CurrencyConvertor,http://www.webservicex.net/CurrencyConvertor.asmx?wsdl,3,Silver
268.35,85,4.7,86,53,89,66,81.22,4,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/nucleic_restriction.recoder?wsdl,4,Bronze
437.8,95,10.4,98,73,100,84,12.6,33,needleService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/needle.wsdl,1,Platinum
495.0,83,18.0,84,72,78,86,221.0,5,companyPaymentAuthorizationService,http://www.stylusstudio.com/SSDN/upload/PaymentAuthorization.wsdl,3,Silver
128.5,72,21.7,72,78,89,89,8.5,6,ITempConverterservice,http://developerdays.com/cgi-bin/tempconverter.exe/wsdl/ITempConverter,2,Gold
3150.0,98,2.9,100,73,78,84,31.0,93,AustralianPostCode,http://www.webservicex.net/AustralianPostCode.asmx?WSDL,2,Gold
223.67,63,5.1,63,73,89,75,20.67,40,hellowsdl2,http://www.scottnichol.com/samples/hellowsdl2.php?wsdl,3,Silver
148.5,87,11.1,95,67,78,82,33.29,92,USHolidayDates,http://www.27seconds.com/Holidays/US/Dates/USHolidayDates.asmx?wsdl,1,Platinum
57.0,91,27.3,97,83,89,93,14.0,8,DispatcherAPIService,http://tbe.taleo.net/wsdl/DispatcherAPI.wsdl,1,Platinum
379.5,88,14.8,96,73,100,80,137.5,7,FlightRouteService,http://www.pathfinder-xml.com/development/WSDL/FlightRouteService.wsdl,2,Gold
330.19,92,8.6,97,67,100,77,17.13,64,TerraService,http://www.terraservice.net/TerraService2.asmx?wsdl,1,Platinum
659.5,97,4.7,99,73,100,87,2.0,6,Zip,http://www.nationalbanken.dk/C1256B730054214F/sysOakFil/KDE2_zip_wsdl_fil_ver040128/$File/Zip.wsdl,2,Gold
249.0,56,8.1,57,73,78,87,2.25,5,Domain,http://www.afnic.fr/data/webservices/wsdl/Domain.wsdl,4,Bronze
325.6,86,12.0,95,73,100,84,10.6,37,sirnaService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/sirna.wsdl,1,Platinum
314.15,100,6.7,100,60,100,79,18.05,8,NSVMPublishingAPIV3,http://vm.netsizeonline.com/nsvmpublishingapiV3/nsvmpublishingapiV3.asmx?wsdl,2,Gold
101.5,90,1.4,97,58,100,75,8.25,4,ServiceRequest,http://ecs.tradepointsystems.com/services/ServiceRequestSoap?wsdl,3,Silver
252.35,85,5.3,86,53,89,66,53.96,6,AnalysisWSGowlabImplService,http://www.ebi.ac.uk/soaplab/wsdl/graphics__dot.wsdl,4,Bronze
333.4,97,12.1,99,73,100,84,11.2,39,tranalignService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/tranalign.wsdl,1,Platinum
379.2,96,1.1,99,67,100,82,44.4,10,vrnacofoldpfService,http://www.ebi.ac.uk/soaplab/emboss4/services/nucleic_rna_folding.vrnacofoldpf.derived?wsdl,2,Gold
211.0,43,3.1,44,53,89,66,7.71,59,scavenger_hunt,http://www.cosmeo.com/ws/homeScavengerHunt.cfc?wsdl,4,Bronze
158.9,61,3.5,61,67,78,72,41.0,8,SoapTest,http://mssoapinterop.org/asmx/simpleB.asmx?wsdl,4,Bronze
217.2,90,0.8,97,58,100,75,9.6,32,iepService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/iep.wsdl,3,Silver
375.78,83,1.3,84,53,89,66,126.87,7,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/phylogeny_molecular_sequence.fprotpars?wsdl,4,Bronze
125.0,94,24.1,98,73,89,62,2.0,33,RGen,http://www.mrrcomputers.cc/Applications/randomgen.asmx?WSDL,2,Gold
260.6,100,13.5,100,67,100,82,42.4,2,showseqService,http://www.ebi.ac.uk/soaplab/emboss4/services/display.showseq.derived?wsdl,2,Gold
300.12,90,7.9,97,67,78,82,14.88,63,erez3,http://library.dali.dk/erez3/erez?cmd=expand&vtl=soap/erez3.wsdl,2,Gold
301.0,20,4.0,21,42,100,66,7.67,88,SforceService,http://cornsoup.net/enterprise.wsdl.xml,4,Bronze
2150.0,83,7.4,84,73,89,84,7.0,1,RandomGoogleSearchService,http://www.ghettodriveby.com/soap/index.php?wsdl,4,Bronze
227.17,90,3.7,97,73,89,62,1.34,92,NBPRates,http://waluty.k2.pl/ws/NBPRates.asmx?WSDL,2,Gold
2967.0,90,5.1,97,73,78,84,41.0,32,BarCode,http://www.webservicex.net/barcode.asmx?WSDL,3,Silver
259.4,85,1.9,95,67,100,82,33.8,6,emowseService,http://www.ebi.ac.uk/soaplab/emboss4/services/protein_composition.emowse.derived?wsdl,3,Silver
316.28,86,7.2,95,33,78,62,25.52,5,GSXWS,http://gsx.apple.com/gsxws.wsdl,4,Bronze
627.0,83,12.8,84,78,89,89,541.0,64,SoapResponder,http://soapclient.com/xml/soapresponder.wsdl,1,Platinum
307.2,93,12.7,98,73,100,84,11.0,41,needleService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/needle.wsdl,1,Platinum
106.0,90,35.7,97,80,100,87,1.0,1,InteropTestExtensibility,http://www.mssoapinterop.org/asmx/WSDL/InteropTestExtensibility.wsdl,1,Platinum
145.25,56,11.8,56,78,78,89,4.75,7,ObjectStateManager,http://rep.oio.dk/OIO%20services/ObjectStateManager.wsdl,4,Bronze
58.21,62,13.3,63,67,100,77,4.68,1,AWSECommerceService,http://webservices.amazon.com/AWSECommerceService/2005-10-05/AWSECommerceService.wsdl,4,Bronze
111.0,72,15.0,72,83,89,91,6.5,8,GD_VSDB_WMService,http://email.secureserver.net/vsdbServer.php?wsdl,2,Gold
271.0,63,2.7,64,67,89,72,152.0,84,AddressManager,http://arcweb.esri.com/services/v2/AddressManager.wsdl,3,Silver
421.0,63,6.7,63,67,78,85,57.0,11,IKtoPruefservice,http://webservices.hanft.de/wsdl/IKtoPruef,4,Bronze
178.0,86,20.2,86,73,89,84,2.0,3,excuses,http://www.sellsbrothers.com/excuses/excuses.asmx?wsdl,2,Gold
146.5,97,9.4,99,60,100,79,60.5,8,GeoCodeService,http://ws.strikeiron.com/GeocodeAmerica/geocode?WSDL,2,Gold
500.75,56,4.7,57,73,89,75,84.75,11,EchoHeadersService,http://www.oasis-open.org/committees/download.php/14955/echo_policy.wsdl,4,Bronze
736.5,86,9.2,86,73,78,84,2.0,6,TrafficService,http://www.maslan.org/TrafficService.asmx?WSDL,3,Silver
180.0,95,14.6,99,73,100,84,23.5,88,LetterSoup,http://regomnet.de/lettersoup.asmx?WSDL,1,Platinum
221.0,87,25.9,95,73,100,84,1.0,8,UpdatePerson,http://my.nctm.org/ebusiness/WebServices/UpdatePerson.asmx?WSDL,1,Platinum
77.0,50,9.2,51,78,89,89,3.2,66,MyWorld,http://esol.american.edu:8080/wsdl/MyWorld.wsdl,2,Gold
158.25,93,13.9,98,73,78,84,19.87,95,IOHandler,http://pc-tambura.ipsi.fhg.de/AuthoringTools/WSTaxonomyLight/IOHandler.asmx?WSDL,1,Platinum
356.5,93,10.3,98,73,100,84,1.0,8,CursBCE,http://www.infovalutar.ro/cursBCE.asmx?WSDL,2,Gold
90.0,97,29.1,99,73,100,84,25.0,12,TextGraphic,http://authors.aspalliance.com/chrisg/tools/textgraphic.asmx?wsdl,1,Platinum
201.2,97,1.2,99,73,100,84,8.4,32,unionService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/union.wsdl,2,Gold
327.13,13,5.1,13,67,78,72,24.98,37,otoMotoWebApi,http://otomoto.wp.pl/webapi/server.php?wsdl,4,Bronze
687.0,94,15.6,98,73,100,84,200.0,38,registration,http://www.psit.co.yu/PSITResearchServices/registration.asmx?WSDL,1,Platinum
184.67,98,2.6,100,60,78,79,32.0,27,QueryDeathIndex,http://ws.strikeiron.com/DeathIndex?WSDL,3,Silver
210.0,89,15.7,96,73,100,84,5.8,38,extractfeatService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/extractfeat.wsdl,1,Platinum
228.3,7,4.8,8,67,89,72,9.07,9,AllegroWebApiService,http://webapi.aukro.cz/uploader.php?wsdl,4,Bronze
143.67,100,1.8,100,60,100,74,48.67,9,UKAddressVerification,http://ws.strikeiron.com/UKAddressVerification?WSDL,3,Silver
300.96,85,3.2,85,53,89,66,85.26,8,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/edit.biosed?wsdl,4,Bronze
82.0,72,13.8,72,67,89,72,4.5,4,GeocodeService,http://www.zeesource.net/maps/services/Geocode?wsdl,4,Bronze
195.54,28,5.8,29,60,78,62,48.62,86,MailService,http://pc-tambura.ipsi.fhg.de/AuthoringTools/NotificationMailServiceSetup/MailService.asmx?wsdl,4,Bronze
109.0,90,24.1,97,73,67,84,2.0,10,WSDLInteropTestDocLitService,http://www.whitemesa.net/r3/InteropTestExtensibility.wsdl,2,Gold
148.0,72,8.3,72,73,78,84,17.5,62,StateCountryService,http://www.flash-db.com/services/ws/stateCountryList.wsdl,2,Gold
355.0,85,2.0,95,50,100,72,145.0,4,hmomentService,http://www.ebi.ac.uk/soaplab/emboss4/services/protein_2d_structure.hmoment.derived?wsdl,4,Bronze
470.43,43,4.5,43,78,78,89,8.29,2,ProFoxWS,http://www.leafe.com/ProFoxWS.wsdl,4,Bronze
156.29,93,0.8,98,60,100,74,52.29,4,SMSTextMessaging,http://ws.strikeiron.com/globalsmspro2_5?WSDL,3,Silver
214.0,88,3.7,96,73,100,84,23.0,88,BarCode,http://webservicex.net/genericbarcode.wsdl,1,Platinum
373.08,66,2.3,67,80,89,83,50.0,1,Service,http://macrowebservices.com/clients/sdg/ws/service.asmx?WSDL&v=6,4,Bronze
309.0,96,23.5,99,73,100,80,22.0,10,DownloadService,http://www.samsung.com/me/support/WcmsService/DownloadService.asmx?WSDL,1,Platinum
